iteration,node,k_without_i,candidate_k,vram_without_i_fraction,candidate_vram_fraction,queue_cost,memory_penalty,center_cost_increment,llm_center_cost_raw,verified_center_cost_increment,llm_numeric_within_tolerance,state_hash,state_reused_in_experiment,persistent_cache_hit,compute_impact,vram_impact,semantic_warning,model,latency_ms,resolved_model,prompt_tokens,completion_tokens,total_tokens,attempts,parse_ok
69,78,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,9efb47b5ccfbf85b2f5a0bc0ac2745c0d6dd92bda4090f4b4bfe1a8857f0f250,0,0,high,high,vram_load_fraction exceeds 0.9 threshold,deepseek-v4-flash,1188.0649999948218,deepseek-v4-flash,322,51,373,1,True
70,90,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,f3e72b9ae9af839e0bfd811fc2e3939a6eee25aa47d41ba7c51377f491bd9282,0,0,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading.,deepseek-v4-flash,1579.6259590424597,deepseek-v4-flash,328,81,409,1,True
71,6,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,3316e0a7dd4c1d4e1dc334acd98901cc67fdbabf4a1117e39bbe7bd1c26172c7,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase from 0.865 to 0.880; consider offloading.,deepseek-v4-flash,1470.1441249344498,deepseek-v4-flash,328,80,408,1,True
72,27,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.7559146109819312,1.7559146109819312,1,f58973ea8671106a4841e599471055bebd26400f0cdc65770dc5e387ca71f4f9,0,0,0.21279525236471444,1.5431193586172167,High VRAM load increase may cause OOM risk,deepseek-v4-flash,1700.440292013809,deepseek-v4-flash,325,65,390,1,True
73,20,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,5a9f375ffd679ed8b30435c6aa1176cefaec5c8a6ff6f82baaec57e0970b6a94,0,0,0.21279529451408244,1.8040301671394308,High VRAM load increase may cause instability,deepseek-v4-flash,1332.056957995519,deepseek-v4-flash,328,62,390,1,True
74,26,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,a4f0c14976fe9513ba43f050eb4cdcd5f92d6345a77e60126addcde9e2a04ee9,0,0,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading to reduce memory pressure.,deepseek-v4-flash,1578.2222909620032,deepseek-v4-flash,325,85,410,1,True
75,93,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.7559146109819312,1.7559146109819312,1,7bd2ac34592845a1f6e489940392cc7ac90e1e27d37a0384f0e21fa599a146c4,0,0,0.21279525236471444,1.5431193586172167,High VRAM load increase may cause instability,deepseek-v4-flash,1465.7472079852596,deepseek-v4-flash,325,63,388,1,True
76,17,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.7559146109819312,1.7559146109819312,1,955c2b830d0736d7e3f44abed7eb146a76a30c18fd696dfe1019b4a7ddadddf3,0,0,0.21279525236471444,1.5431193586172167,High VRAM load increase may cause instability,deepseek-v4-flash,1906.1540409456939,deepseek-v4-flash,324,63,387,1,True
77,40,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,d35b8f77759459c77a6fda7d02e06ef9f0e7ba72b9a7937e55af65d8838e3d56,0,0,0.21279525236471444,1.5431193586172167,High VRAM load increase from 0.865 to 0.880; consider offloading.,deepseek-v4-flash,2193.6079160077497,deepseek-v4-flash,324,80,404,1,True
78,80,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,a09e4bffad7731e68ca992dd047612b9e182deae7ed260fa73d2e2d96d2c9d03,0,0,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading to reduce memory pressure.,deepseek-v4-flash,1694.246666971594,deepseek-v4-flash,329,85,414,1,True
79,21,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.7559146109819312,1.7559146109819312,1,bf497fcbe7dbe85f0499ea6a442dde33fe669b0a36b7a6de4997b4b4644e502e,0,0,0.21279525236471444,1.5431193586172167,High VRAM load increase may cause instability,deepseek-v4-flash,1342.0617079827935,deepseek-v4-flash,325,63,388,1,True
80,22,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.7559146109819312,1.7559146109819312,1,0340ccfec0422498b968e986cba82632975777f86dea8b8483fe51ac80a49a80,0,0,0.21279525236471444,1.5431193586172167,High VRAM load increase may cause OOM risk,deepseek-v4-flash,1245.9234580164775,deepseek-v4-flash,325,65,390,1,True
81,65,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,e953f6c41878730735d782258954ed916a8ee7909b579dcc329124f6d9c7719a,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase from 0.865 to 0.880; consider offloading.,deepseek-v4-flash,1692.7129999967292,deepseek-v4-flash,328,80,408,1,True
82,55,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,c7343e1bddf53c9cf9afc98fc8a1697f9ac9de8ef91b99136b4c1c3dc4b70561,0,0,0.21279529451408244,1.8040301671394308,High VRAM load increase (from 0.8796 to 0.8938) may cause instability.,deepseek-v4-flash,1385.9264169586822,deepseek-v4-flash,325,78,403,1,True
83,77,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,0c22692f4cd9f166ea886ff0175648e9fba3fbbb97344b26ca142951fee0089b,0,0,increase,increase,high_vram_load,deepseek-v4-flash,1101.4880419243127,deepseek-v4-flash,326,44,370,1,True
84,62,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,7b8267b6078d126c41a6bb472c7d1add61623762efdc2739e16db24283c97826,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading to reduce memory pressure.,deepseek-v4-flash,1674.1753749083728,deepseek-v4-flash,333,85,418,1,True
85,69,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,adce49b2eb9af2b6009c3f1bcbdf698490928fc566f65d043828d4b36dcc9479,0,0,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading.,deepseek-v4-flash,1311.7851249407977,deepseek-v4-flash,324,81,405,1,True
86,91,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,58236ed562bf5c378de366c1317a1b545ec6fb8aef0e3999f77524529ef8c437,0,0,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading.,deepseek-v4-flash,1486.0837500309572,deepseek-v4-flash,333,81,414,1,True
87,26,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,a4f0c14976fe9513ba43f050eb4cdcd5f92d6345a77e60126addcde9e2a04ee9,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading to reduce memory pressure.,deepseek-v4-flash,1578.2222909620032,deepseek-v4-flash,325,85,410,1,True
88,54,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,6d704f8216a8d1f4a84f65327aaa4b0148ec4f9bf62ae95302cfd64c290c5cea,0,0,0.21279529451408244,1.8040301671394308,High VRAM load increase may cause OOM risk,deepseek-v4-flash,1529.6209999360144,deepseek-v4-flash,324,65,389,1,True
89,20,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,5a9f375ffd679ed8b30435c6aa1176cefaec5c8a6ff6f82baaec57e0970b6a94,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase may cause instability,deepseek-v4-flash,1332.056957995519,deepseek-v4-flash,328,62,390,1,True
90,12,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,0bd138abb169abba3faca16c8b87fffd658b0d684426a23e0278ca963535b90d,0,0,0.21279529451408244,1.8040301671394308,none,deepseek-v4-flash,1328.4271250013262,deepseek-v4-flash,328,56,384,1,True
91,15,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,d23960173cdc3f369b367866ef067e1567d43e58db50d0d50c02835c03ce2771,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase may cause instability,deepseek-v4-flash,1793.0082910461351,deepseek-v4-flash,325,63,388,1,True
92,39,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,f6c3b2875a4819f99ac5af9b7acf855eb75c97843921bd8d6fe8a4c28c310008,0,0,0.21279529451408244,1.8040301671394308,High VRAM load increase (from 0.8796 to 0.8938) may cause instability.,deepseek-v4-flash,1773.9197079790756,deepseek-v4-flash,325,78,403,1,True
93,11,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,6e6aa1854c14d377e0205f0e34ef6503055cbd936377b184fb06ff769a49c94e,0,0,0.21279533900503114,2.109055806846652,High VRAM load increase from 0.8938 to 0.908; consider offloading to reduce memory pressure.,deepseek-v4-flash,1664.0988329891115,deepseek-v4-flash,323,83,406,1,True
94,95,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,47f66ed3861589d233112ccf75ccc2aeed08080326f58240979bfdf638fc6521,0,0,0.21279533900503114,2.109055806846652,"High VRAM load increase from 0.8938 to 0.908, may cause OOM",deepseek-v4-flash,1683.424707967788,deepseek-v4-flash,326,80,406,1,True
95,50,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,30595f15f6bc4b00cd9a7ee664eb5996456c344b08d5e09c3d63f75872d9b065,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading to reduce memory pressure.,deepseek-v4-flash,1570.960000040941,deepseek-v4-flash,330,81,411,1,True
96,85,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,7cccc7e80eb4db740b964523ffd327b0d8a1319ffd6d36f942ac9a7699b3f11f,0,0,0.21279529451408244,1.8040301671394308,High VRAM load increase (0.014187) may cause instability,deepseek-v4-flash,1574.646249995567,deepseek-v4-flash,324,69,393,1,True
97,49,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,fe6bc5799a149aa5f5ba4f9a756b132713d32fe246a3622809515c71d49f6bca,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase may cause instability,deepseek-v4-flash,1263.6534159537405,deepseek-v4-flash,328,63,391,1,True
98,30,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,d1bc77212a6fd1e06f170b8598a4cf0ee65cf9632d66c62d5b132d08809f2de3,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading to reduce memory pressure.,deepseek-v4-flash,2163.8403750257567,deepseek-v4-flash,332,81,413,1,True
99,70,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,73614b4141a5bd44f560349b7ec7427df2d10333f41db06989cbd2b07b7dff88,0,0,0.21279529451408244,1.8040301671394308,none,deepseek-v4-flash,1579.7682499978691,deepseek-v4-flash,328,55,383,1,True
100,44,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,5bf40114972fec11a858c4ba92a2c9ce7721c9235a5a9ebc140e8a260536720a,0,0,0.21279525236471444,1.5431193586172167,High VRAM load increase from 86.5% to 88.0%,deepseek-v4-flash,1230.5406669620425,deepseek-v4-flash,329,78,407,1,True
101,33,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,ca7794221c4d134b39a4fa27c3320e07268eda5e0b0c537af3c1792e4d20917c,0,0,0.21279525236471444,1.5431193586172167,High VRAM load increase from 0.865 to 0.880; consider offloading.,deepseek-v4-flash,1636.5092920605093,deepseek-v4-flash,328,80,408,1,True
102,79,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,238c78cfac97b62f98ef5a4937f5684840c6063f94ca5eee14d428fb45d37e4b,0,0,0.21279529451408244,1.8040301671394308,High VRAM load increase (from 0.8796 to 0.8938) may cause instability.,deepseek-v4-flash,1397.0547079807147,deepseek-v4-flash,324,78,402,1,True
103,21,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,6a45e10b83abb0a9cdff87df226d1916aeff7a35f6b7220301e07328bdc56ff3,0,0,0.21279529451408244,1.8040301671394308,High VRAM load increase (0.014187) may cause instability.,deepseek-v4-flash,1397.0617909217253,deepseek-v4-flash,325,69,394,1,True
104,50,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,30595f15f6bc4b00cd9a7ee664eb5996456c344b08d5e09c3d63f75872d9b065,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading to reduce memory pressure.,deepseek-v4-flash,1570.960000040941,deepseek-v4-flash,330,81,411,1,True
105,97,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,eeef315d352c740f07d0f98b4c71dadc78c1849e3424476b8ea29134bf25e530,0,0,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading to reduce memory pressure.,deepseek-v4-flash,1664.17312505655,deepseek-v4-flash,325,81,406,1,True
106,15,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,d23960173cdc3f369b367866ef067e1567d43e58db50d0d50c02835c03ce2771,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase may cause instability,deepseek-v4-flash,1793.0082910461351,deepseek-v4-flash,325,63,388,1,True
107,78,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,9efb47b5ccfbf85b2f5a0bc0ac2745c0d6dd92bda4090f4b4bfe1a8857f0f250,1,1,high,high,vram_load_fraction exceeds 0.9 threshold,deepseek-v4-flash,1188.0649999948218,deepseek-v4-flash,322,51,373,1,True
108,85,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,7cccc7e80eb4db740b964523ffd327b0d8a1319ffd6d36f942ac9a7699b3f11f,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase (0.014187) may cause instability,deepseek-v4-flash,1574.646249995567,deepseek-v4-flash,324,69,393,1,True
109,11,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,b5d53fc2b8e7be650e87f3a9348de9cd4a8b6d7cc8db1b64cbe6bf4c6811b3f6,0,0,0.21279529451408244,1.8040301671394308,High VRAM load increase may cause instability,deepseek-v4-flash,1318.9678329508752,deepseek-v4-flash,325,63,388,1,True
110,67,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,b8e7e49d8374de8d980d6711a3ce8d31816872a98070964fa35a8640ffee3ec8,0,0,0.21279533900503114,2.109055806846652,"VRAM load fraction increases from 0.8938 to 0.908, exceeding 0.9 threshold; potential memory bottleneck.",deepseek-v4-flash,1509.1939580161124,deepseek-v4-flash,322,81,403,1,True
111,63,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,eae3563e034bd76228f5b776aed4d20da4b39200adcf3782d0dc5847d0de7e9f,0,0,high,high,"vram_load_fraction exceeds 0.9, risk of OOM",deepseek-v4-flash,1214.1588750528172,deepseek-v4-flash,322,55,377,1,True
112,78,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,9efb47b5ccfbf85b2f5a0bc0ac2745c0d6dd92bda4090f4b4bfe1a8857f0f250,1,1,high,high,vram_load_fraction exceeds 0.9 threshold,deepseek-v4-flash,1188.0649999948218,deepseek-v4-flash,322,51,373,1,True
113,21,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,6a45e10b83abb0a9cdff87df226d1916aeff7a35f6b7220301e07328bdc56ff3,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase (0.014187) may cause instability.,deepseek-v4-flash,1397.0617909217253,deepseek-v4-flash,325,69,394,1,True
114,92,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.0168254616535135,2.016825461653513,1,f95f5d7f6324f33e4bce4eb1156d08f8203c28a2c1c39635047104934a27d3a4,0,0,0.21279529451408244,1.8040301671394308,none,deepseek-v4-flash,1471.7485000146553,deepseek-v4-flash,328,56,384,1,True
115,6,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,3316e0a7dd4c1d4e1dc334acd98901cc67fdbabf4a1117e39bbe7bd1c26172c7,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase from 0.865 to 0.880; consider offloading.,deepseek-v4-flash,1470.1441249344498,deepseek-v4-flash,328,80,408,1,True
116,33,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,ca7794221c4d134b39a4fa27c3320e07268eda5e0b0c537af3c1792e4d20917c,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase from 0.865 to 0.880; consider offloading.,deepseek-v4-flash,1636.5092920605093,deepseek-v4-flash,328,80,408,1,True
117,69,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,16b78db00a6d3f1ef89b56dd0831621c4408beb9e73a44745b0d19d68b0fc4f0,0,0,0.21279525236471444,1.5431193586172167,High VRAM load increase from 0.865 to 0.880; consider offloading.,deepseek-v4-flash,1990.0021669454873,deepseek-v4-flash,324,80,404,1,True
